Status Resp Rx'd 4 bytes, resp 22
Records: 1875, Error: 0
rRead Meas Sent: 0
Rec Id,Meas Inv,Acc X,Acc Y,Acc Z,Gyro X,Gyro Y,Gyro Z
282,0,-29,-201,157,0,-2,-1
283,0,-26,-208,153,0,-2,-2
283,0,-29,-201,158,0,-3,-2
284,0,-29,-204,155,1,-3,-2
284,0,-31,-198,159,1,-4,-3
285,0,-29,-201,157,2,-5,-4
285,0,-27,-201,157,3,-7,-5
286,0,-28,-201,157,3,-7,-5
286,0,-25,-205,153,3,-9,-6
287,0,-29,-204,156,3,-10,-6
287,0,-26,-207,153,4,-10,-7
288,0,-28,-203,156,4,-11,-8
288,0,-27,-204,152,4,-11,-9
289,0,-27,-206,151,5,-11,-10
289,0,-26,-205,152,5,-12,-10
290,0,-25,-207,153,5,-13,-11
290,0,-20,-204,159,5,-14,-12
291,0,-20,-211,151,2,-18,-13
291,0,-19,-209,154,2,-19,-13
292,0,-26,-199,168,1,-25,-14
292,0,-32,-206,169,-11,-53,-19
293,0,-29,-219,167,-17,-67,-22
293,0,-24,-234,178,-23,-83,-25
294,0,-22,-245,183,-34,-99,-27
294,0,-52,-274,169,-66,-134,-31
295,0,3,-271,160,-37,-114,-17
295,0,-85,-249,159,-41,-100,-17
296,0,-53,-250,145,-50,-79,-19
296,0,-63,-274,119,-47,-73,-20
297,0,-57,-312,98,-36,-50,-22
297,0,-112,-209,130,-20,-45,-26
298,0,-113,-167,138,8,-37,4
298,0,-82,-153,143,29,-26,33
299,0,-44,-127,159,30,-16,41
299,0,-20,-122,160,19,3,38
300,0,-14,-136,158,12,14,33
300,0,-2,-141,153,5,37,24
301,0,-12,-166,143,3,46,23
301,0,-16,-185,129,6,60,23
302,0,-19,-196,115,12,66,26
302,0,-28,-216,106,16,67,29
303,0,-29,-232,104,22,65,37
303,0,-27,-245,106,24,64,40
304,0,-22,-247,108,30,61,47
304,0,-14,-250,110,32,58,47
305,0,-13,-253,111,33,54,44
305,0,-21,-261,108,28,50,34
306,0,-35,-271,102,25,48,30
306,0,-41,-271,94,20,44,23
307,0,-46,-264,84,17,41,22
307,0,-39,-268,70,17,30,19
308,0,-31,-278,65,18,22,19
308,0,-27,-293,63,12,7,15
309,0,-22,-281,64,5,-2,7
309,0,-16,-259,73,0,-6,2
310,0,-18,-251,83,-11,-15,-9
310,0,-22,-239,97,-16,-17,-13
311,0,-30,-230,103,-19,-19,-19
311,0,-48,-215,112,-19,-20,-19
312,0,-61,-212,116,-13,-21,-12
312,0,-64,-209,117,-4,-19,-4
313,0,-53,-211,110,-1,-18,-4
313,0,-48,-211,99,2,-16,-5
314,0,-44,-208,97,5,-16,-4
314,0,-34,-206,98,9,-15,-2
315,0,-26,-216,97,9,-12,-3
315,0,-53,-253,105,18,4,-11
316,0,-101,-265,135,21,8,-22
316,0,-26,-242,205,31,1,-24
317,0,3,-219,212,42,0,-18
317,0,-11,-245,153,35,3,-13
318,0,-13,-227,140,27,12,-2
318,0,-33,-235,120,23,17,1
319,0,-49,-218,131,16,22,3
319,0,-30,-215,143,13,22,-2
320,0,-22,-226,134,9,21,-3
320,0,-29,-220,134,1,18,-2
321,0,-27,-217,137,0,18,-2
321,0,-24,-218,135,-1,16,-2
322,0,-24,-217,135,-3,13,1
322,0,-26,-213,139,-2,13,2
323,0,-27,-211,139,-2,10,3
323,0,-18,-217,144,-3,10,3
324,0,-20,-210,150,-6,7,5
324,0,-29,-211,151,-6,6,6
325,0,-42,-209,150,-6,3,6
325,0,-43,-205,152,-5,1,5
326,0,-40,-205,147,-4,0,4
326,0,-43,-205,147,-3,-1,2
327,0,-48,-209,154,-1,-1,2
327,0,-44,-216,148,-1,-1,1
328,0,-32,-211,147,1,-2,-1
328,0,-30,-214,143,0,-1,-2
329,0,-27,-218,139,0,0,0
329,0,-40,-210,142,-1,1,0
330,0,-29,-213,138,-1,1,-1
330,0,-41,-209,144,-1,2,0
331,0,-31,-213,139,0,2,-1
331,0,-37,-210,139,-1,2,-1
332,0,-33,-213,140,0,1,-1
332,0,-33,-213,139,0,0,-2
333,0,-32,-214,141,0,-1,-2
333,0,-31,-210,148,0,-1,-2
334,0,-32,-213,147,0,-2,-2
334,0,-32,-208,149,-1,-2,-2
335,0,-28,-210,148,-1,-2,-2
335,0,-27,-213,146,-2,-3,-1
336,0,-30,-209,147,-3,-4,0
336,0,-37,-202,152,-3,-4,0
337,0,-39,-209,144,-1,-5,0
337,0,-42,-209,142,-3,-6,-1
338,0,-41,-211,142,-1,-8,-2
338,0,-40,-203,152,-1,-9,-3
339,0,-36,-209,147,0,-11,-5
339,0,-36,-208,150,0,-13,-7
340,0,-36,-209,149,0,-15,-8
340,0,-34,-212,148,0,-16,-9
341,0,-30,-219,146,0,-17,-10
341,0,-35,-220,142,0,-20,-10
342,0,-31,-220,140,-1,-21,-11
342,0,-43,-212,146,-1,-26,-11
343,0,-21,-234,140,-2,-32,-12
343,0,-34,-232,164,-4,-35,-12
344,0,-34,-240,152,-4,-40,-13
344,0,-26,-227,160,-3,-44,-12
345,0,-20,-230,159,-3,-54,-8
345,0,-16,-236,155,-4,-59,-7
